name	description	sourcemtoverride	samplemtoverride	run_prefix_prep	region	title	host_common_name	host_subject_id	body_site	body_habitat	body_product	sample_type	Site	BodyType	Days post-infection	Treatment	Group	Cage ID	Exp_Cage ID	Lesion score	Thickness	Cured	No. Treatment	Lesion Size	Lesion Duration	ExtractionDate	DTH	host_sex
106275				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	35	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	4	3	2	0.5							
106276				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	36	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	4	3	0	0.2							
106277				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	37	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	4	4	0	0.3							
106278				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	38	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	4	4	0	0.2							
106279				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	39	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	4	5	2	0.3							
106280				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	40	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	4	5	0	0.2							
106281				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	41	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	5	1	0	0.2							
106282				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	42	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	5	1	0	0.2							
106283				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	43	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	5	2	0	0.2							
109083				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	45	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	5	3	1	0.4							
109084				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	46	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	5	3	0	0.2							
109085				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	47	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	5	4	0	0.3							
109086				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	48	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	5	4	0	0.2							
109087				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	49	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	5	5	4	0.6							
109088				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	50	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	5	5	0	0.2							
109089				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	51	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	1	0	0.2							
109090				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	52	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	1	0	0.2							
109091				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	53	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	2	0	0.2							
109092				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	54	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	2	0	0.2							
109093				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	55	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	3	0	0.2							
109118				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	56	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	3	0	0.2							
109119				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	57	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	4	0	0.2							
109120				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	58	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	4	0	0.2							
109121				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	59	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	5	0	0.2							
109122				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	60	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Naive	6	5	0	0.2							
109123				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	61					N/A		21		N/A	N/A	N/A	N/A	N/A							
109115				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	62					N/A				N/A	N/A	N/A	N/A	N/A							
109116				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	63					N/A				N/A	N/A	N/A	N/A	N/A							
109117				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	64					N/A				N/A	N/A	N/A	N/A	N/A							
109022				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	1	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		1	1	0	0.2							
109023				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	2	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		1	1	0	0.2							
109024				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	3	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		1	2	0	0.2							
109025				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	4	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		1	2	0	0.2							
109026				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	5	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		1	3	0	0.2							
109027				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	6	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		1	3	0	0.2							
109028				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	7	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		1	4	0	0.2							
109029				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	8	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		1	4	0	0.2							
109030				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	9	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		1	5	0	0.2							
109031				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	10	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		1	5	0	0.2							
109032				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	11	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		2	1	0	0.2							
109033				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	12	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		2	1	0	0.2							
109034				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	13	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		2	2	0	0.2							
109035				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	14	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		2	2	0	0.2							
109036				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	15	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		2	3	0	0.2							
109037				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	16	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		2	3	0	0.2							
109038				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	17	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		2	4	0	0.2							
109039				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	18	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		2	4	0	0.2							
109040				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	19	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	Isotype control antibody		2	5	0	0.2							
109041				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	20	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	Isotype control antibody		2	5	0	0.2							
109042				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	21	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		3	1	0	0.2							
109043				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	22	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		3	1	0	0.2							
109044				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	23	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		3	2	0	0.2							
109045				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	24	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		3	2	0	0.2							
109046				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	25	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		3	3	0	0.2							
109047				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	26	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		3	3	0	0.2							
109048				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	27	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		3	4	0	0.2							
109049				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	28	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		3	4	0	0.2							
109050				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	29	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		3	5	0	0.2							
109051				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	30	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		3	5	0	0.2							
109052				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	31	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		4	1	0	0.2							
109053				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	32	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		4	1	0	0.2							
109054				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	33	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		4	2	0	0.2							
109055				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	34	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		4	2	0	0.2							
109056				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	35	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		4	3	0	0.2							
109057				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	36	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		4	3	0	0.2							
109058				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	37	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		4	4	0	0.2							
109059				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	38	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		4	4	0	0.2							
109060				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	39	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL12 mAb		4	5	0	0.2							
109061				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	40	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL12 mAb		4	5	0	0.2							
109062				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	41	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		5	1	0	0.2							
109063				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	42	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		5	1	0	0.2							
109064				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	43	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		5	2	0	0.2							
109065				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		5	2	0	0.2							
109066				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	45	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		5	3	0	0.2							
109067				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	46	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		5	3	0	0.2							
109068				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	47	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		5	4	0	0.2							
109069				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	48	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		5	4	0	0.2							
109070				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	49	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		5	5	0	0.2							
109071				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	50	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		5	5	0	0.2							
109072				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	51	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		6	1	0	0.2							
109073				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	52	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		6	1	0	0.2							
109074				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	53	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		6	2	0	0.2							
109075				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	54	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		6	2	0	0.2							
109076				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	55	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		6	3	0	0.2							
109077				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	56	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		6	3	0	0.2							
109078				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	57	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		6	4	0	0.2							
109079				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	58	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		6	4	0	0.2							
109080				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	59	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7	anti-IL10 mAb		6	5	0	0.2							
109081				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	60	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7	anti-IL10 mAb		6	5	0	0.2							
109082				MiSeq_19	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	61	External ear	UBERON:skin	Sebum	Skin swab			7	Negative Control												
110433				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	1	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		1	1	3	1.6							
110434				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	2	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		1	1	0	0.2							
110435				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	3	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		1	2	1	0.9							
110436				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	4	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		1	2	0	0.2							
110437				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	5	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		1	3	1	0.8							
110438				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	6	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		1	3	0	0.2							
110439				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	7	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		1	4	2	1.3							
110440				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	8	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		1	4	0	0.2							
110441				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	9	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		1	5	1	0.6							
110442				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	10	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		1	5	0	0.2							
110443				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	11	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		2	1	1	1.1							
110444				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	12	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		2	1	0	0.2							
110445				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	13	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		2	2	3	1							
110446				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	14	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		2	2	0	0.2							
110447				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	15	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		2	3	1	1.3							
110448				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	16	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		2	3	0	0.2							
110449				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	17	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		2	4	1	1							
110450				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	18	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		2	4	0	0.2							
110451				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	19	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	Isotype control antibody		2	5	1	0.6							
110452				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	20	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	Isotype control antibody		2	5	0	0.2							
110453				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	21	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		3	1	4	1.5							
110454				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	22	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		3	1	0	0.2							
110455				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	23	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		3	2	3	1.9							
110456				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	24	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		3	2	0	0.2							
110457				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	25	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		3	3	3	1.6							
110458				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	26	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		3	3	0	0.2							
110459				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	27	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		3	4	1	1.5							
110460				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	28	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		3	4	0	0.2							
110461				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	29	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		3	5	1	2							
110462				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	30	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		3	5	0	0.2							
110463				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	31	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	1	1	1.6							
110464				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	32	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	1	0	0.2							
110465				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	33	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	2	3	2							
110466				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	34	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	2	0	0.2							
110467				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	35	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	3	3	1.9							
110468				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	36	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	3	0	0.2							
110469				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	37	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	4	3	2.9							
110470				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	38	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	4	0	0.2							
110471				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	39	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	5	3	2.5							
110472				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	40	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	5	0	0.2							
110473				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	41	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	1	3	1							
110474				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	42	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	1	0	0.2							
110475				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	43	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	2	3	1.1							
110476				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	2	0	0.2							
110477				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	45	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	3	3	1							
110478				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	46	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	3	0	0.2							
110479				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	47	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	4	2	1							
110480				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	48	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	4	0	0.2							
110481				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	49	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	5	2	1.1							
110482				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	50	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	5	0	0.2							
110483				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	51	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		6	1	3	1.1							
110484				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	52	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		6	1	0	0.2							
110485				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	53	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		6	2	3	1							
110486				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	54	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		6	2	0	0.2							
110487				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	55	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		6	3	1	0.7							
110488				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	56	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		6	3	0	0.2							
110489				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	57	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		6	4	2	1.3							
